amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba	order-item-id	is-prime
404-5080090-9728353		2026-09-17T08:41:58+00:00	2026-09-17T09:47:33+00:00	Pending	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Unshipped	1	INR	235.0	10.97					4.48		DHUBRI	ASSAM	783339	IN		false			Easy Ship	false	67893730228522	false
405-0857648-0555511	405-0857648-0555511	2026-09-17T08:39:37+00:00	2026-09-17T08:39:42+00:00	Pending	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Unshipped	1	INR	360.0								VELLORE	TAMIL NADU	632007	IN		false				false	67895781836842	false
403-4827275-6954705		2026-09-17T08:17:46+00:00	2026-09-17T09:40:47+00:00	Pending - Waiting for Pick Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	CT_INSTA_COM_1M+2R	B08KXSSKSV	1	Unshipped	1	INR	210.0	32.04							CHENNAI	TAMIL NADU	600056	IN		false			Easy Ship	false	67895461757362	false
402-7375393-3153103	402-7375393-3153103	2026-09-17T04:23:06+00:00	2026-09-17T04:23:48+00:00	Pending	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Unshipped	1	INR	360.0								Vijayawada	ANDHRA PRADESH	520012	IN		false				false	67887643249602	false
407-7955015-6669117	407-7955015-6669117	2026-09-16T20:25:13+00:00	2026-09-17T06:42:02+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0								SHIMLA	HIMACHAL PRADESH	171011	IN		false				false	67884151961362	false
403-2494365-3333113	403-2494365-3333113	2026-09-16T18:06:48+00:00	2026-09-16T18:07:19+00:00	Pending	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Unshipped	1	INR	360.0								Ahmedabad	GUJARAT	382430	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67877330537402	false
171-9767279-8093934	171-9767279-8093934	2026-09-16T16:47:02+00:00	2026-09-16T19:15:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		19.0					19.0	CHENNAI	TAMIL NADU	600016	IN		false				false	67876554858762	false
402-2412066-6587569	402-2412066-6587569	2026-09-16T15:41:35+00:00	2026-09-16T21:50:03+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0				7.2	40.0	MAPUSA	GOA	403507	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67875381117162	false
407-1894421-9021936		2026-09-16T15:02:26+00:00	2026-09-17T07:47:18+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	10.97					4.48		Hyderabad	TELANGANA	500048	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67874929029362	false
407-4752579-1816323		2026-09-16T14:55:22+00:00	2026-09-16T19:05:42+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1		0										Hyderabad	TELANGANA	500048	IN		false			Easy Ship	false	67874884358962	false
402-1321005-0960340	402-1321005-0960340	2026-09-16T13:25:50+00:00	2026-09-17T03:41:06+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0				7.2	40.0	SURAT	GUJARAT	395013	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67870275715042	false
404-2821710-0773917	404-2821710-0773917	2026-09-16T11:26:30+00:00	2026-09-16T19:39:34+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		ALIGARH	UTTAR PRADESH	202001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67861793413842	false
408-3857595-0106727	408-3857595-0106727	2026-09-16T10:39:53+00:00	2026-09-16T16:27:10+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								THANE	MAHARASHTRA	401107	IN		false				false	67857858590322	false
403-9751471-7653164	403-9751471-7653164	2026-09-16T10:06:37+00:00	2026-09-16T18:21:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	2	INR	720.0		19.0					19.0	GREATER NOIDA	UTTAR PRADESH	201306	IN		false				false	67856739676562	false
403-3186456-4728324	403-3186456-4728324	2026-09-16T10:04:18+00:00	2026-09-16T15:07:48+00:00	Cancelled	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Cancelled	0										GREATER NOIDA	UTTAR PRADESH	201306	IN		false				false	67857250313202	false
408-4905086-7244319	408-4905086-7244319	2026-09-16T02:33:08+00:00	2026-09-17T03:58:12+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0					40.0	SALEM	TAMIL NADU	636007	IN		false				false	67795620933522	false
404-8680194-4360310	404-8680194-4360310	2026-09-16T01:40:07+00:00	2026-09-16T04:34:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								VARANASI	UTTAR PRADESH	221002	IN		false				false	67794632421282	false
171-8143037-8589963		2026-09-15T22:25:12+00:00	2026-09-17T07:47:16+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Refill Combo with Machine (270ml) | 6 Liquid Refills (45ml Each) | Baby Safe, Pregnancy Safe | Natural Herbal Protection | No Transfluthrin | Fits All Devices	Pack of 6+device - New	B0GXWK4W73	1	Shipped	1	INR	360.0	54.92							AURANGABAD	MAHARASHTRA	431001	IN		false			Easy Ship	false	67783768601162	false
171-0624029-1329914		2026-09-15T19:00:45+00:00	2026-09-17T07:47:20+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							Thikad	KERALA	680104	IN		false			Easy Ship	false	67773331305202	false
402-9698855-5420334		2026-09-15T17:47:01+00:00	2026-09-17T07:47:16+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							THANE	MAHARASHTRA	401105	IN		false			Easy Ship	false	67769500139562	false
402-8384059-4039555	402-8384059-4039555	2026-09-15T16:27:14+00:00	2026-09-16T03:23:58+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								HYDERABAD	TELANGANA	500049	IN		false				false	67765376985162	false
406-7287258-9443519		2026-09-15T15:20:09+00:00	2026-09-17T07:47:16+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							DHRANGADHRA	GUJARAT	363310	IN		false			Easy Ship	false	67760993680202	false
171-2306922-6682725		2026-09-15T13:37:33+00:00	2026-09-16T10:22:30+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							HYDERABAD	TELANGANA	500034	IN		false			Easy Ship	false	67757163818122	false
402-4346381-1079533	402-4346381-1079533	2026-09-15T12:12:00+00:00	2026-09-16T14:50:23+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0		40.0				7.2	40.0	TIRUNELVELI	TAMIL NADU	627011	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67752047568042	false
407-3854921-5982706	407-3854921-5982706	2026-09-15T12:10:24+00:00	2026-09-15T17:33:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0						5.2		CHENNAI	TAMIL NADU	600100	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67752656499762	false
405-5181414-1945146	405-5181414-1945146	2026-09-15T12:07:50+00:00	2026-09-15T16:26:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		19.0				5.2	19.0	VASAI VIRAR	MAHARASHTRA	401303	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67752460942082	false
404-5787638-2323520		2026-09-15T12:02:05+00:00	2026-09-16T10:22:36+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Refill Combo with Machine (270ml) | 6 Liquid Refills (45ml Each) | Baby Safe, Pregnancy Safe | Natural Herbal Protection | No Transfluthrin | Fits All Devices	Pack of 6+device - New	B0GXWK4W73	1	Shipped	1	INR	360.0	53.82					6.1		Kothuru, Ramachandrapuram	ANDHRA PRADESH	533255	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67752954984402	false
402-7272358-7861940	402-7272358-7861940	2026-09-15T11:46:19+00:00	2026-09-15T12:43:02+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0								HYDERABAD	TELANGANA	502032	IN		false				false	67751469716522	false
404-7240118-7694763	404-7240118-7694763	2026-09-15T10:28:28+00:00	2026-09-15T22:22:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natura	8908006802319-FBA	B0D7MXTFB1		Shipped	1	INR	218.0								HYDERABAD	TELANGANA	500037	IN		false				false	67749408704722	false
407-0056822-8664350	407-0056822-8664350	2026-09-15T09:17:17+00:00	2026-09-15T17:50:05+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0								BHUBANESWAR	ODISHA	752101	IN		false				false	67746937487602	false
402-0569246-9498751	402-0569246-9498751	2026-09-14T18:44:57+00:00	2026-09-15T05:25:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0						5.2		HYDERABAD	TELANGANA	500079	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67681500485442	false
403-5845018-2862737		2026-09-14T17:08:02+00:00	2026-09-16T10:22:31+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	10.97					4.48		MALUR INDUSTRIAL AREA	KARNATAKA	563130	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67677411458762	false
408-6962406-9394730	408-6962406-9394730	2026-09-14T16:47:23+00:00	2026-09-14T23:18:02+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0								CHENNAI	TAMIL NADU	600044	IN		false				false	67678058882522	false
408-5422175-4925126	408-5422175-4925126	2026-09-14T16:16:11+00:00	2026-09-15T11:51:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0						5.2		THOOTHUKKUDI	TAMIL NADU	628001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67677192845562	false
171-2786222-8630764	171-2786222-8630764	2026-09-14T15:56:28+00:00	2026-09-15T20:15:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0								Ulhasnagar	MAHARASHTRA	421004	IN		false				false	67677071411762	false
403-7227777-3706767		2026-09-13T18:25:10+00:00	2026-09-16T10:22:30+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Must-Quit-O Ayurvedic Mosquito Tra-Pe-Ll-Ent Combo (Machine + Refill), Clear White	Catche-MosquitoTrappellent-Comb0-FBM	B07GQWYRFZ	1	Shipped	1	INR	415.0	63.3							TIRUCHIRAPPALLI	TAMIL NADU	620023	IN		false			Easy Ship	false	67653325480762	false
406-9218842-1676331	406-9218842-1676331	2026-09-13T18:01:40+00:00	2026-09-14T07:54:00+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								GURUGRAM	HARYANA	122102	IN		false				false	67654204010522	false
171-8512925-1673169	171-8512925-1673169	2026-09-13T17:48:02+00:00	2026-09-14T03:37:03+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		Surat	GUJARAT	395007	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67653778621242	false
404-2632691-4973904	404-2632691-4973904	2026-09-13T09:03:30+00:00	2026-09-16T12:02:09+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								LONAVALA	MAHARASHTRA	410405	IN		false				false	67640397805602	false
402-2894366-5821135	402-2894366-5821135	2026-09-13T07:26:26+00:00	2026-09-13T09:27:12+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	2	INR	720.0						14.4		ARUPPUKOTTAI	TAMIL NADU	626101	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67638687973162	false
405-6598848-6750705	405-6598848-6750705	2026-09-13T07:18:26+00:00	2026-09-13T14:06:56+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0						7.2		Mumbai	MAHARASHTRA	400089	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67637567837322	false
403-7516830-4184349		2026-09-12T23:21:21+00:00	2026-09-15T08:48:30+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	Catche mosquito repellent lotion	B08NJGSBWM	3	Shipped	1	INR	200.0	9.52							HYDERABAD	TELANGANA	500018	IN		false			Easy Ship	false	67631553607522	false
406-2354359-6853945		2026-09-12T23:16:45+00:00	2026-09-15T08:48:29+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	Catche mosquito repellent lotion	B08NJGSBWM	3	Shipped	1	INR	200.0	9.33					3.81		UDAIPUr	RAJASTHAN	313003	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67631361749162	false
402-7108902-9240348	402-7108902-9240348	2026-09-12T19:03:16+00:00	2026-09-12T19:03:32+00:00	Cancelled	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Cancelled	0										Pimpri Chinchwad	MAHARASHTRA	411033	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67627511163802	false
408-5919438-9497153	408-5919438-9497153	2026-09-12T17:47:16+00:00	2026-09-13T06:18:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0		40.0					40.0	JAIPUR	RAJASTHAN	302004	IN		false				false	67625563325122	false
407-4983123-2814703	407-4983123-2814703	2026-09-12T17:15:49+00:00	2026-09-15T05:33:00+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0					40.0	ANNAMALAI NAGAR	TAMIL NADU	608002	IN		false				false	67625040765042	false
407-3794842-8896357	407-3794842-8896357	2026-09-12T17:06:28+00:00	2026-09-12T17:21:23+00:00	Cancelled	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Cancelled	0										ANNAMALAI NAGAR	TAMIL NADU	608002	IN		false				false	67624891754642	false
406-2461454-2058728	406-2461454-2058728	2026-09-12T15:19:18+00:00	2026-09-12T17:51:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	2	INR	420.0		19.0				42.0	19.0	GURUGRAM	HARYANA	122101	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b,BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-06/04/2026	false				false	67621482280922	false
403-1450076-1950728	403-1450076-1950728	2026-09-12T13:47:55+00:00	2026-09-12T19:32:18+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								AHMEDABAD	GUJARAT	380050	IN		false				false	67619520386002	false
403-2705148-9284334		2026-09-12T13:35:14+00:00	2026-09-15T08:50:31+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							PUNE	MAHARASHTRA	411037	IN		false			Easy Ship	false	67619468958442	false
403-9103626-6305932	403-9103626-6305932	2026-09-12T13:24:42+00:00	2026-09-13T17:47:05+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		BENGALURU	KARNATAKA	560100	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67619184836402	false
404-8227069-1233908	404-8227069-1233908	2026-09-12T13:22:10+00:00	2026-09-12T16:54:55+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0								Hyderabad	TELANGANA	500072	IN		false				false	67619230961682	false
403-6484145-4658729		2026-09-12T13:02:36+00:00	2026-09-15T08:52:28+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Gadiva Ayurvedic Hair Oil - 100ml | Reduces Hair Fall & Dandruff | Unisex Herbal Oil with Neem Comb	Gadiva Ayurvedic Hair Oil MFN	B07V7YCJ9S	1	Shipped	2	INR	498.0	68.36					42.2		Karimnagar	TELANGANA	505001	IN	BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-06/04/2026	false			Easy Ship	false	67618656465842	false
402-1885156-2337140		2026-09-12T09:12:08+00:00	2026-09-16T10:22:33+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	10.97					4.48		bhilwara	RAJASTHAN	311001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67612755561242	false
